Country Name,Country Code,IncomeGroup,Region,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021_arima,2022_arima,2023_arima,2024_arima,2025_arima,2021_holt,2022_holt,2023_holt,2024_holt,2025_holt
Belgium,BEL,High income,Europe & Central Asia,0.5084919310592967,0.5302109203444139,0.5111727677704131,0.5111330815972565,0.5168092342931279,0.5184038153619467,0.528630975794189,0.5147860368177476,0.5652067403927791,0.5117426171686698,0.5187887164692607,0.5125290819746966,0.5187864503980403,0.5528706756217409,0.5613520113995246,0.5478496682562825,0.5665760963085766,0.5669821533964295,0.5678375622700942,0.5702129437524265,0.5798373437392326,0.5470872253673172,0.5646109170767021,0.5938603572570981,0.5781776065118118,0.5658497633266846,0.5612263174775799,0.5863964860335252,0.5828520133503784,0.5796162467016855,0.5910373992798191,0.595360878966225,0.5985959947275018,0.601819616606296,0.6050383001049676,0.5845673045131982,0.5874199864274218,0.5902726683416455,0.5931253502558692,0.5959780321700928
Benin,BEN,Lower middle income,Sub-Saharan Africa,0.7108072758450666,0.7110337338506989,0.7266918243622859,0.7429387274725127,0.7592204157825914,0.7781023202282921,0.7959385092509909,0.8158709790783504,0.8351759279241694,0.8553768939306562,0.8761537908938702,0.8999313827365129,0.914296121420659,0.9303972120859901,0.9452626864549613,0.9588076489765616,0.9703460028568524,0.9820940844958472,0.9931909084673016,1.0030420041984969,0.9705770302691668,0.9695147127428423,0.9674003019668137,0.9668771534947519,0.9676030561904182,0.9696391888981815,0.9684371695286047,0.9678157204520191,0.9677441377818691,0.9676746357440092,0.9705704690935514,0.975198031238282,0.9810275346476741,0.9879249671379927,0.9955962602562295,0.9673853636793094,0.9671764812128577,0.9669675987464058,0.966758716279954,0.966549833813502
Burkina Faso,BFA,Low income,Sub-Saharan Africa,1.274482739962631,1.2673363707935745,1.257307879091853,1.2473269031292489,1.2279608480573396,1.2086977610322323,1.1801789907950049,1.1595126657299,1.1178644750501885,1.0881203691996217,1.0700740760653493,1.040014672138383,1.0045625596212544,0.96772349776621,0.9348396807233857,0.8961972431774218,0.8729052859962727,0.8594590576187698,0.8358393221093955,0.8138330780298841,0.7933608884103284,0.7750353356558635,0.7571329152812907,0.7418490040711093,0.7381367007373595,0.7339520816999814,0.7315728394105235,0.730127389631828,0.7246299668527235,0.7198045354421579,0.7100155099737201,0.6988042831639873,0.6863714791249683,0.6730281640226649,0.6589552964922257,0.7153895081330038,0.7109026879573963,0.7064158677817888,0.7019290476061811,0.6974422274305737
Bangladesh,BGD,Lower middle income,South Asia,0.18853338974939096,0.19655527333658437,0.2063917590282971,0.21737566181637882,0.22933576771112532,0.24150875842094152,0.24449472931100683,0.24849812215873,0.25369291409410505,0.2604706558003369,0.26493416028913247,0.2712613648769235,0.2792717046330457,0.28489066951899694,0.29147001431686653,0.3035192294836257,0.308530505837876,0.3140334890978282,0.31938619098942345,0.33170320088752897,0.3401548473433122,0.3484036373824862,0.3559922061629532,0.3690977987973987,0.3828201716878022,0.3971890848212283,0.4413979162745065,0.4504785512477057,0.46027366505119005,0.46904422070369794,0.478369580692088,0.48794484476237115,0.49763148638230853,0.5073674460007674,0.5171251560683611,0.4816492897150387,0.49425435872637963,0.5068594277377204,0.5194644967490613,0.5320695657604021
Bulgaria,BGR,Upper middle income,Europe & Central Asia,0.8934645694877809,0.8902713070303278,0.875031001637009,0.8536087389786018,0.8327561744261126,0.8131697007767055,0.7907348469224789,0.7721580280093697,0.7419674216837162,0.7282086969595394,0.7389997788461341,0.7442406514069746,0.7183353755211352,0.7254995231098036,0.7052613844035207,0.7031354164434371,0.7003527306708589,0.7028413999452718,0.6958551193358596,0.7067100740107893,0.6999216053435598,0.6950249857002633,0.6867428568203736,0.6783166730996767,0.6669884336090933,0.65749769160363,0.6595164192797777,0.6549078097951601,0.6505040572911506,0.6481492984369513,0.6445002779095912,0.6414226417258606,0.6374745713515749,0.6338354309749076,0.6298880416578478,0.6468498860122425,0.644987975878517,0.6431260657447914,0.641264155611066,0.6394022454773404
Bahrain,BHR,High income,Middle East & North Africa,0.1848470111006311,0.18938458735134514,0.193126805813994,0.19900441963254833,0.2049504807627426,0.21071944494706088,0.2167441380864662,0.22196923841933802,0.22667430936393496,0.23364152991197773,0.24256017213284417,0.24703795550281682,0.25001024197421096,0.2538888121134825,0.26062156006282416,0.2693245802880649,0.27868956864627686,0.28801667825861915,0.2908307447199235,0.30214602306336075,0.29649612568164746,0.2970541902664921,0.297611240008866,0.300231931958093,0.301960228659291,0.3041381402111281,0.3071783110679612,0.3091145908445942,0.3076507348189637,0.30593409405721933,0.3048073319614936,0.30393180303491996,0.3033596188453464,0.3029479983480466,0.30265770929165164,0.30443208476911693,0.30266350458089775,0.30089492439267856,0.29912634420445944,0.2973577640162402
"Bahamas, The",BHS,High income,Latin America & Caribbean,0.48260900438470306,0.4708368971325117,0.4652147243269764,0.46703870071377623,0.4627770198632446,0.450344199014964,0.506874601371628,0.4707415745260766,0.47327278017642244,0.49490613470045935,0.5168005464121302,0.5248452926016386,0.4647073982848784,0.46589699316122246,0.4697466150599441,0.48294896433623213,0.45780893762932345,0.4671702157671615,0.4623667165291229,0.45646301305074694,0.44686951221063276,0.45913524016060375,0.45113618067907996,0.44123512850167673,0.4309704029566958,0.4190651902448563,0.420434812668886,0.436670539186439,0.4277661220816767,0.42342153226568785,0.418481066098859,0.4171892527565512,0.4158974394142434,0.4146056260719356,0.4133138127296278,0.4390210532752265,0.4381376073839023,0.43725416149257806,0.4363707156012538,0.4354872697099296
Bosnia and Herzegovina,BIH,Upper middle income,Europe & Central Asia,0.5592499332538655,0.5566705561895948,0.5531259562777241,0.5444955883733612,0.5400504472527076,0.5343383664156849,0.537555131839453,0.5375451314428049,0.5353840799084865,0.5365882052255045,0.5336031764723455,0.528483053807196,0.527158804911301,0.5245926585542454,0.5048084468355473,0.5050965238220794,0.5046572482525177,0.530756802441402,0.5911184045820025,0.5765399492989625,0.5607711638745198,0.5686069109476977,0.5906898804714901,0.5641228156460361,0.571964777057242,0.538043610256385,0.5832231085122005,0.5844672676750587,0.5737028917967515,0.5684980398922047,0.5782119121850696,0.586947197377503,0.5906585227619835,0.5944811698050331,0.5984761125628629,0.5748499065262683,0.5768279118768846,0.5788059172275012,0.5807839225781176,0.582761927928734
Belarus,BLR,Upper middle income,Europe & Central Asia,0.7382782205713226,0.7462808439213644,0.7521150286088654,0.7556055831724843,0.7601638805170531,0.7640050081393546,0.7599379211548599,0.7601906029858166,0.7620145795743559,0.7628535639026345,0.764650643585639,0.7655752808884992,0.7658532677222573,0.7671106507537028,0.7688995907270543,0.7701975177122478,0.7712877067756541,0.7730205817152543,0.7681803681869734,0.7665263902803069,0.7691888028374326,0.7656292522264282,0.7600955606105546,0.7546621789343174,0.7465786841179706,0.7581037173326414,0.7484329374686575,0.7354953120469757,0.7299756740781661,0.724402960218559,0.7262547913052599,0.7245502850543386,0.7250575660509574,0.7239017397615766,0.7234986202019932,0.7213938132953981,0.7158611838226094,0.7103285543498209,0.7047959248770322,0.6992632954042438
Belize,BLZ,Upper middle income,Latin America & Caribbean,0.3296417002937839,0.3431581263629539,0.34771785223186846,0.33325514808753337,0.3417013031193105,0.36179804116331454,0.37547437292478714,0.3413176980844761,0.3673718446616376,0.3721528788256896,0.3809675211156332,0.3911149690126244,0.38718728937729785,0.38629259329403903,0.383502041425766,0.39006260628800943,0.39844636056145805,0.3990803162420875,0.3994297167688627,0.40011672947287885,0.401886040008919,0.4020742558402699,0.40287887110686915,0.3928400344182796,0.41521849393115157,0.43362912668819864,0.4281846959988038,0.4281061615773733,0.42869407755677047,0.42992444700232274,0.4214687916997926,0.4241310486302961,0.42679330556079953,0.42945556249130296,0.4321178194218063,0.4297635208258525,0.43293440470831074,0.4361052885907688,0.439276172473227,0.4424470563556851
Bolivia,BOL,Lower middle income,Latin America & Caribbean,0.6499192270298506,0.6522306236624716,0.653518630123171,0.6569756121189522,0.6600715190355224,0.6625540369545354,0.6640169179704113,0.6673153464091683,0.6718156566390645,0.6766345676832862,0.6750753020889375,0.7016988250613713,0.6963174237828623,0.7018397573511481,0.7043008967307317,0.6969555320316045,0.6950481727771307,0.6949021338573201,0.7042503156611207,0.699391758117915,0.6969116256326154,0.6564978966456771,0.6689006712402481,0.6863486766265927,0.6364965846561389,0.6671844744398202,0.6875514133173185,0.725980161897744,0.7197141090947042,0.7157807160398418,0.7074968517042463,0.7039363095589765,0.7016414681827462,0.6994655845673107,0.6980686403147646,0.7181628539903776,0.720972535543628,0.7237822170968785,0.7265918986501289,0.7294015802033793
Brazil,BRA,Upper middle income,Latin America & Caribbean,0.40802952141454646,0.42507740884110107,0.44146080660901044,0.4528288592948954,0.46728913179594095,0.45424743019621844,0.45613367926088305,0.4595709736666147,0.4738350098436319,0.49093209076594824,0.5132543444670551,0.532633764108038,0.5316039902718742,0.5398800761778648,0.5509743741144156,0.547296176991593,0.5421697752151629,0.5407527719396182,0.5323797189280142,0.5163962985932011,0.5050618605385239,0.5155299318378725,0.512864570387353,0.5121103908642868,0.510706597368936,0.4989358518960825,0.5004990248922873,0.5014045367721698,0.49687008108638014,0.49144285360283285,0.49526803991280843,0.4998214370711859,0.5046229710376804,0.5093724830574845,0.5139019564979205,0.48912332617188237,0.4868037987409319,0.48448427130998134,0.4821647438790309,0.4798452164480804
Barbados,BRB,High income,Latin America & Caribbean,0.5948820179155908,0.5659367271467962,0.5957624783357954,0.5684849328432907,0.5920166202062439,0.6256174850883492,0.6086563729739402,0.6063484475259283,0.6123531691881352,0.6317674311603524,0.6398898395734791,0.6121176232170069,0.6163877465446769,0.6046246765923033,0.5929674558790831,0.6007379964924479,0.6329066341532821,0.6537749465819841,0.610936105573687,0.6196369404246284,0.597935499701154,0.6266808970182307,0.6421520997153891,0.5885918423676145,0.6138304698951641,0.6231596322729478,0.6210719745049307,0.615910762716983,0.6102830419658639,0.6069037652944126,0.6263392336439814,0.639698791955517,0.6457835189574705,0.649682351753467,0.6545776224705878,0.6121175199054663,0.6147873587709407,0.6174571976364152,0.6201270365018896,0.6227968753673641
Brunei Darussalam,BRN,High income,East Asia & Pacific,0.4326791891644837,0.44318021341874103,0.45355952322105253,0.46475988708293414,0.4776639364364865,0.48829436991184344,0.5006835406505176,0.5130374030646349,0.5211555009458894,0.5329003116815548,0.5414892639678633,0.5425708573164428,0.5442731949381162,0.5477459728708752,0.5518134872960143,0.5566767767280949,0.5614500895792268,0.5688706369604404,0.5720461181400406,0.5751976570713996,0.5798439035933477,0.5863812275011052,0.5950673393162215,0.6031436527435728,0.5465954730087791,0.5099166280528892,0.48681999947480786,0.49479116048026967,0.49750800846186155,0.49546094614878194,0.49659443067763576,0.49903997939923217,0.5014855281208287,0.5039310768424251,0.5063766255640215,0.49430963115142107,0.4931583161540602,0.4920070011566993,0.4908556861593385,0.4897043711619777
Bhutan,BTN,Lower middle income,South Asia,0.6384208575212672,0.6364009891307433,0.6375512630363582,0.6354177625574781,0.6383342302804813,0.6478247320705681,0.660320467461295,0.6683106698910258,0.6698991054400029,0.658733213148096,0.6546380652965225,0.6673431691046184,0.6840452176156674,0.6961379456359468,0.7170529009564285,0.7334232947610803,0.7704708088548274,0.8150159904252453,0.8262850905102308,0.8463637786421857,0.7813366427135852,0.8861765653156469,0.7523985124204305,0.6719345172338588,0.750482110949252,0.7493518790816509,0.7494418628817993,0.7524369289917597,0.7528016419605041,0.7526793701263408,0.7463128541006272,0.7416060795251296,0.7376128221266748,0.7344494988183216,0.7318580360541488,0.7576097716772162,0.7616177189567913,0.7656256662363664,0.7696336135159413,0.7736415607955164
Botswana,BWA,Upper middle income,Sub-Saharan Africa,0.5123196213078005,0.5191418687724393,0.5239004002779147,0.5385443723036909,0.5383129170126809,0.5419345937605157,0.5475161803779875,0.560766506031639,0.58478285613751,0.6250383571936906,0.5934591613924903,0.6014525757069767,0.6225649386885065,0.6307446927966885,0.6365705312585406,0.6434350806529138,0.6454994130630896,0.6465174044506153,0.6502637183328831,0.6417862626508996,0.6452787245007263,0.6533849522952173,0.6655047930020097,0.6678548640553164,0.6640827170102691,0.6612184093956942,0.6634343112481934,0.6654735430249056,0.6653097404048345,0.6634421038949466,0.6635886360936121,0.6675084529083474,0.6714282697230827,0.675348086537818,0.6792679033525534,0.6688064052741907,0.6741707066534349,0.679535008032679,0.684899309411923,0.6902636107911672
Central African Republic,CAF,Low income,Sub-Saharan Africa,0.6040644151770659,0.6035915971484503,0.6041325338832763,0.6056519620688988,0.6094212751831222,0.6106947109385743,0.6125015184229613,0.6151070404497688,0.6152377870769556,0.6164687662945755,0.6176918671432056,0.6188056821776776,0.619623018242828,0.6210437374195141,0.6217990581477186,0.6213085703623493,0.6214895893884308,0.6212925431807376,0.6229545316730363,0.6249464112772976,0.6239540827390532,0.6227112538556971,0.6099769346089675,0.6059789271741124,0.609100217876894,0.6144809879507439,0.6193235129371647,0.6250513128869208,0.626242119805876,0.6273146321470203,0.6281161668977938,0.6289177016485672,0.6297192363993407,0.6305207711501142,0.6313223059008876,0.6285121732895149,0.6296993009326982,0.6308864285758814,0.6320735562190648,0.633260683862248
Canada,CAN,High income,North America,0.593734957124292,0.5928615749610605,0.5913953500102965,0.5917660251657385,0.5910125280076085,0.5915584721899688,0.595841013304891,0.6078295858789908,0.6109189381588164,0.6039814687664553,0.5978984766981873,0.6130394793266914,0.6119870172441789,0.6163656937027668,0.6139796279144148,0.6210301265143087,0.6236208129344561,0.6123645536221768,0.6172746215468309,0.6121212088382962,0.6081638127446377,0.6180568570870729,0.612034879430991,0.6095178364024221,0.6059430180553829,0.6122095816724578,0.61246689038431,0.6125011322597974,0.6091606680763378,0.6080232491192201,0.609016740729223,0.6100102323392257,0.6110037239492285,0.6119972155592313,0.6129907071692341,0.6103281545942919,0.6113217470133602,0.6123153394324284,0.6133089318514966,0.6143025242705648
Switzerland,CHE,High income,Europe & Central Asia,0.6252127678403941,0.6389231902149538,0.6229872653799208,0.6221107158521426,0.5998455003201419,0.5834448198956085,0.6007405526138085,0.6067868699766422,0.5944251434715099,0.6113090242971566,0.6017099872088639,0.6147665525210336,0.6056611853951689,0.5976416490721893,0.5999436594146901,0.5973601206152317,0.5905018633072437,0.6239950233504815,0.6262742841603245,0.6248623651494766,0.6413850744255863,0.6533148175779883,0.644195306692051,0.6402549679261101,0.6668415137435834,0.6744069116558417,0.6633380350660582,0.6707895866245459,0.6685471954429056,0.6664635126609176,0.6673602720147344,0.6634338179993101,0.6639139288188518,0.6640300480832148,0.6631267120867591,0.669158668310343,0.670765618518789,0.6723725687272349,0.6739795189356811,0.6755864691441271
Channel Islands,CHI,High income,Europe & Central Asia,0.577202907271739,0.5779808558191586,0.5810141522140632,0.5928016208817709,0.5899168232910701,0.5843092850577681,0.5884522371384223,0.5953032852649035,0.6068554927906139,0.6085095111318355,0.6067187386209446,0.6118234724257247,0.6105935834790291,0.6012133094402713,0.5986860563135911,0.6005080571844479,0.5971817146822146,0.5903822103107884,0.5814052952834293,0.5843213536634891,0.5641097165366759,0.564343254834894,0.5659757871740404,0.5646253513642991,0.5656688487104523,0.5659348216311393,0.5620027584726591,0.5563824280850639,0.5528992887714198,0.5502777954767104,0.5489159104500428,0.5475540254233753,0.5461921403967077,0.5448302553700402,0.5434683703433726,0.548702949668468,0.5471281162743389,0.5455532828802099,0.5439784494860808,0.5424036160919515
Chile,CHL,High income,Latin America & Caribbean,0.3642103908425444,0.3649890913393808,0.3693757121099492,0.3648815876530136,0.3730527732374996,0.36778265805871296,0.37794997428551436,0.3750610069360971,0.36838241405408767,0.37277893438701665,0.3692058080172847,0.36893724397040084,0.3807556156832435,0.397216730587741,0.4038233465938042,0.41093076264600814,0.42161944920601035,0.4370650723856337,0.44660257698654404,0.4565547033041481,0.4744047004567964,0.48121816193423245,0.4889124374876137,0.4958192771685608,0.4918543468037552,0.5026599180292709,0.515442213695676,0.5158334298238846,0.5140367562055815,0.51109121658504,0.5142619747371211,0.5183019280493116,0.5226653166540266,0.5271846904025169,0.5317963839509989,0.5156009384042924,0.519576814540323,0.5235526906763535,0.5275285668123839,0.5315044429484144
China,CHN,Upper middle income,East Asia & Pacific,0.9632119404546509,0.9569418918414794,0.9500079761944296,0.9445581287803839,0.9390344232700268,0.9334502776701168,0.9284914733363459,0.9246792598130679,0.9207121442699752,0.9152955522404667,0.9087750323226772,0.8996494103067151,0.8908855967718962,0.8838062946604301,0.8744403820041048,0.8649958715698128,0.857211666688547,0.8503247257332025,0.8428367349858998,0.8356050749114322,0.830784576542278,0.8283525385900595,0.8207588158862436,0.813246169255334,0.8068030272768704,0.8008447236630386,0.7939968343611971,0.7883794826928975,0.7827587256374917,0.7775697915927765,0.7738455019119264,0.7697680807261048,0.765426926527553,0.7608889284519211,0.7562040967479792,0.7724104815759868,0.7672395319880639,0.7620685824001411,0.7568976328122182,0.7517266832242955
Côte d'Ivoire,CIV,Lower middle income,Sub-Saharan Africa,0.5804843174742074,0.5832705614553826,0.5860893808458085,0.5886593521085776,0.5896721299206943,0.5890169210135169,0.5898314327727787,0.5899539035149141,0.5948800718875248,0.6015991469517751,0.6071791916706983,0.614754494376441,0.6219965264102499,0.6278747135765229,0.6337490551756392,0.6408509552593993,0.6475036249879979,0.6547852688337931,0.6622101084635502,0.6703180785472359,0.6849833273620614,0.6823116559649449,0.6789977983431604,0.6790997873004184,0.6846035983726978,0.6947594292164526,0.7019264911119624,0.7015724852120534,0.7020115592997768,0.702693351829064,0.7068249638333759,0.7114774519752826,0.7165154568064085,0.721308550098752,0.7259008791189182,0.7034525676488572,0.7042498079107045,0.7050470481725517,0.705844288434399,0.7066415286962462
Cameroon,CMR,Lower middle income,Sub-Saharan Africa,0.8082885162470156,0.8091562906908839,0.8112549940462778,0.8122894968887803,0.8121833644806511,0.8135884330925274,0.8128718503141448,0.8134380560011545,0.8145532998693277,0.8170693940204989,0.825400198759661,0.8061754456368128,0.7972761937174848,0.794684400128744,0.8010123801101301,0.8078537453405109,0.8190330799479497,0.8057949616449762,0.791590885825599,0.7756576164920013,0.7794686740747929,0.7838395275485195,0.7888100322252894,0.7944545703259385,0.7985779268188499,0.8022245943800236,0.8059441579234455,0.809353305950485,0.8094785220391123,0.8092667493904718,0.8128281777158876,0.8172541425627974,0.8211080968733251,0.8239093711062706,0.8256946349359152,0.8092453193343201,0.8092238892781686,0.8092024592220168,0.8091810291658653,0.8091595991097136
"Congo, Dem. Rep.",COD,Low income,Sub-Saharan Africa,0.7664425009109576,0.7582393021838848,0.7514607403390924,0.7475348935399015,0.7465479689301803,0.7435991559185356,0.7381255153817343,0.7358486056762589,0.7311675801278046,0.7260915048344269,0.7240316373543282,0.7226071442062548,0.7248770015594591,0.7274283132386851,0.7300325193202624,0.7278493936492705,0.7265481338253211,0.72430990290254,0.7212286864124454,0.7172460475530477,0.7149966232994207,0.7126825346730096,0.7173577092227966,0.7232716636344044,0.7294453570343767,0.7322019775716063,0.7354455361661377,0.7410732798772713,0.7424173697955725,0.7433169609415566,0.7438906891849489,0.7440085950569685,0.7441265009289881,0.7442444068010078,0.7443623126730273,0.7446838418980709,0.7459180960062267,0.7471523501143826,0.7483866042225387,0.7496208583306944
